1018        -105.02279050   33.05064239  0.000000E+00 -2.145322882120E+01 -2.145322882120E+01 -2.175528270054E+01  1.752059958324E+01  1.750574546286E+01  2.414208422081E+01  2.410196607642E+01 -1.579121941154E+02  9.819741525651E+05  6.256050135303E+07  9.795877734379E+05  6.263664156512E+07  1.504419290686E+03  1.526174573387E+03  9.795702528383E+05  9.795702528384E+05  1.220311963559E+01  1.217013381600E+01  8.966449413214E-01
1019        -105.02272223   33.05064550  0.000000E+00 -2.145360654411E+01 -2.145360654411E+01 -2.175561280944E+01  1.750805747829E+01  1.749319763908E+01  2.412965869798E+01  2.408953439386E+01 -1.579102794330E+02  9.819741401089E+05  6.256050135469E+07  9.795877611527E+05  6.263664156142E+07  1.504284419128E+03  1.526040031937E+03  9.795702530952E+05  9.795702530953E+05  1.220305189813E+01  1.217003612554E+01  8.970429617429E-01
1020        -105.02265396   33.05064862  0.000000E+00 -2.145398426944E+01 -2.145398426944E+01 -2.175594292405E+01  1.749551545771E+01  1.748064990045E+01  2.411723326059E+01  2.407710279720E+01 -1.579083645228E+02  9.819741276531E+05  6.256050135636E+07  9.795877488684E+05  6.263664155772E+07  1.504149571982E+03  1.525905514906E+03  9.795702533530E+05  9.795702533530E+05  1.220298338615E+01  1.216993794451E+01  8.974409519964E-01
1021        -105.02258569   33.05065174  0.000000E+00 -2.145436199239E+01 -2.145436199238E+01 -2.175627304060E+01  1.748297394055E+01  1.746810266732E+01  2.410480832520E+01  2.406467170532E+01 -1.579064492822E+02  9.819741151979E+05  6.256050135802E+07  9.795877365846E+05  6.263664155402E+07  1.504014738637E+03  1.525771011678E+03  9.795702536107E+05  9.795702536107E+05  1.220291409963E+01  1.216983920605E+01  8.978388436198E-01
1022        -105.02251742   33.05065485  0.000000E+00 -2.145473970810E+01 -2.145473970810E+01 -2.175660315531E+01  1.747043334763E+01  1.745555636042E+01  2.409238431227E+01  2.405224153743E+01 -1.579045336084E+02  9.819741027432E+05  6.256050135968E+07  9.795877243009E+05  6.263664155032E+07  1.503879908392E+03  1.525636511547E+03  9.795702538676E+05  9.795702538676E+05  1.220284365148E+01  1.216973984337E+01  8.982365682178E-01
1023        -105.02244915   33.05065797  0.000000E+00 -2.145511742620E+01 -2.145511742620E+01 -2.175693327569E+01  1.745789284051E+01  1.744301014048E+01  2.407996038549E+01  2.403981145724E+01 -1.579026177068E+02  9.819740902890E+05  6.256050136135E+07  9.795877120181E+05  6.263664154662E+07  1.503745102626E+03  1.525502035902E+03  9.795702541253E+05  9.795702541253E+05  1.220277397709E+01  1.216963999020E+01  8.986342625512E-01
1024        -105.02238088   33.05066108  0.000000E+00 -2.145549513704E+01 -2.145549513704E+01 -2.175726339419E+01  1.744535325905E+01  1.743046484829E+01  2.406753738295E+01  2.402738230256E+01 -1.579007013720E+02  9.819740778354E+05  6.256050136300E+07  9.795876997354E+05  6.263664154292E+07  1.503610299916E+03  1.525367563310E+03  9.795702543822E+05  9.795702543822E+05  1.220270391522E+01  1.216953951293E+01  8.990317898620E-01
1025        -105.02231261   33.05066420  0.000000E+00 -2.145587285022E+01 -2.145587285022E+01 -2.175759351833E+01  1.743281376498E+01  1.741791964429E+01  2.405511446835E+01  2.401495323681E+01 -1.578987848095E+02  9.819740653821E+05  6.256050136467E+07  9.795876874537E+05  6.263664153922E+07  1.503475521729E+03  1.525233115248E+03  9.795702546399E+05  9.795702546399E+05  1.220263191751E+01  1.216943854523E+01  8.994292868434E-01
1026        -105.02224434   33.05066732  0.000000E+00 -2.145625056093E+01 -2.145625056093E+01 -2.175792364433E+01  1.742027477825E+01  1.740537494926E+01  2.404269205947E+01  2.400252467926E+01 -1.578968679165E+02  9.819740529294E+05  6.256050136634E+07  9.795876751724E+05  6.263664153552E+07  1.503340757343E+03  1.525098680988E+03  9.795702548976E+05  9.795702548977E+05  1.220255991938E+01  1.216933702032E+01  8.998266851170E-01
1027        -105.02217608   33.05067043  0.000000E+00 -2.145662820920E+01 -2.145662820920E+01 -2.175825372022E+01  1.740773853651E+01  1.739283300247E+01  2.403027237730E+01  2.399009885075E+01 -1.578949508756E+02  9.819740404791E+05  6.256050136799E+07  9.795876628931E+05  6.263664153182E+07  1.503206016178E+03  1.524964269898E+03  9.795702551545E+05  9.795702551546E+05  1.220248753374E+01  1.216923488953E+01  9.002238613052E-01
1028        -105.02210781   33.05067355  0.000000E+00 -2.145700591489E+01 -2.145700591489E+01 -2.175858384990E+01  1.739520056674E+01  1.738028932744E+01  2.401785098449E+01  2.397767131165E+01 -1.578930333217E+02  9.819740280274E+05  6.256050136966E+07  9.795876506128E+05  6.263664152812E+07  1.503071279370E+03  1.524829863220E+03  9.795702554123E+05  9.795702554123E+05  1.220241476057E+01  1.216913225043E+01  9.006210621475E-01
1029        -105.02203954   33.05067667  0.000000E+00 -2.145738361805E+01 -2.145738361804E+01 -2.175891398139E+01  1.738266310625E+01  1.736774616344E+01  2.400543009919E+01  2.396524428281E+01 -1.578911154372E+02  9.819740155762E+05  6.256050137133E+07  9.795876383331E+05  6.263664152442E+07  1.502936556363E+03  1.524695470345E+03  9.795702556700E+05  9.795702556700E+05  1.220233966440E+01  1.216902905425E+01  9.010181642362E-01
1030        -105.02197127   33.05067979  0.000000E+00 -2.145776131865E+01 -2.145776131865E+01 -2.175924411468E+01  1.737012615610E+01  1.735520351116E+01  2.399300972478E+01  2.395281776491E+01 -1.578891972222E+02  9.819740031255E+05  6.256050137300E+07  9.795876260539E+05  6.263664152072E+07  1.502801847157E+03  1.524561091272E+03  9.795702559277E+05  9.795702559277E+05  1.220226650326E+01  1.216892530104E+01  9.014151675559E-01
1031        -105.02190301   33.05068291  0.000000E+00 -2.145813896158E+01 -2.145813896158E+01 -2.175957420157E+01  1.735759153405E+01  1.734266318917E+01  2.398059165998E+01  2.394039355956E+01 -1.578872789625E+02  9.819739906771E+05  6.256050137468E+07  9.795876137770E+05  6.263664151702E+07  1.502667171979E+03  1.524426746180E+03  9.795702561854E+05  9.795702561855E+05  1.220219140618E+01  1.216882100920E+01  9.018120170782E-01
1032        -105.02183474   33.05068602  0.000000E+00 -2.145851665220E+01 -2.145851665219E+01 -2.175990433463E+01  1.734505602595E+01  1.733012198312E+01  2.396817272441E+01  2.392796848480E+01 -1.578853599835E+02  9.819739782276E+05  6.256050137633E+07  9.795876014983E+05  6.263664151332E+07  1.502532479451E+03  1.524292383786E+03  9.795702564423E+05  9.795702564423E+05  1.220211630864E+01  1.216871607545E+01  9.022087546136E-01
1033        -105.02176647   33.05068914  0.000000E+00 -2.145889434504E+01 -2.145889434504E+01 -2.176023447322E+01  1.733252061022E+01  1.731758087014E+01  2.395575388139E+01  2.391554350382E+01 -1.578834407769E+02  9.819739657784E+05  6.256050137800E+07  9.795875892206E+05  6.263664150962E+07  1.502397811624E+03  1.524158046098E+03  9.795702567000E+05  9.795702567001E+05  1.220204043642E+01  1.216861065150E+01  9.026054615625E-01
1034        -105.02169821   33.05069226  0.000000E+00 -2.145927198016E+01 -2.145927198016E+01 -2.176056456537E+01  1.731998752366E+01  1.730504208927E+01  2.394333735012E+01  2.390312083719E+01 -1.578815215258E+02  9.819739533316E+05  6.256050137967E+07  9.795875769453E+05  6.263664150592E+07  1.502263177822E+03  1.524023742388E+03  9.795702569578E+05  9.795702569578E+05  1.220196456374E+01  1.216850468929E+01  9.030020147099E-01
1035        -105.02162994   33.05069538  0.000000E+00 -2.145964966775E+01 -2.145964966775E+01 -2.176089470743E+01  1.730745313484E+01  1.729250200586E+01  2.393091953277E+01  2.389069688415E+01 -1.578796016582E+02  9.819739408835E+05  6.256050138134E+07  9.795875646686E+05  6.263664150222E+07  1.502128537596E+03  1.523889432303E+03  9.795702572155E+05  9.795702572155E+05  1.220188714214E+01  1.216839815174E+01  9.033985239946E-01
1036        -105.02156168   33.05069850  0.000000E+00 -2.146002729758E+01 -2.146002729758E+01 -2.176122480301E+01  1.729492107643E+01  1.727996425578E+01  2.391850402788E+01  2.387827524668E+01 -1.578776817461E+02  9.819739284377E+05  6.256050138301E+07  9.795875523943E+05  6.263664149852E+07  1.501993931392E+03  1.523755156195E+03  9.795702574732E+05  9.795702574732E+05  1.220181049428E+01  1.216829107619E+01  9.037948794741E-01
1037        -105.02149341   33.05070161  0.000000E+00 -2.146040497499E+01 -2.146040497499E+01 -2.176155494467E+01  1.728238813623E+01  1.726742562587E+01  2.390608765559E+01  2.386585274401E+01 -1.578757611142E+02  9.819739159907E+05  6.256050138466E+07  9.795875401182E+05  6.263664149482E+07  1.501859307734E+03  1.523620862679E+03  9.795702577301E+05  9.795702577301E+05  1.220173152325E+01  1.216818335863E+01  9.041911229043E-01
1038        -105.02142514   33.05070473  0.000000E+00 -2.146078265456E+01 -2.146078265456E+01 -2.176188509180E+01  1.726985529196E+01  1.725488709208E+01  2.389367137994E+01  2.385343033813E+01 -1.578738402549E+02  9.819739035441E+05  6.256050138633E+07  9.795875278431E+05  6.263664149113E+07  1.501724708887E+03  1.523486593979E+03  9.795702579878E+05  9.795702579879E+05  1.220165332594E+01  1.216807515100E+01  9.045873355870E-01
1039        -105.02135688   33.05070785  0.000000E+00 -2.146116027632E+01 -2.146116027632E+01 -2.176221519241E+01  1.725732478022E+01  1.724235089346E+01  2.388125741923E+01  2.384101024964E+01 -1.578719193512E+02  9.819738910999E+05  6.256050138801E+07  9.795875155703E+05  6.263664148743E+07  1.501590144060E+03  1.523352359253E+03  9.795702582455E+05  9.795702582456E+05  1.220157396678E+01  1.216796640575E+01  9.049833944595E-01
1040        -105.02128861   33.05071097  0.000000E+00 -2.146153795046E+01 -2.146153795045E+01 -2.176254534286E+01  1.724479296872E+01  1.722981339612E+01  2.386884217458E+01  2.382858887854E+01 -1.578699978309E+02  9.819738786543E+05  6.256050138968E+07  9.795875032962E+05  6.263664148373E+07  1.501455572814E+03  1.523218118157E+03  9.795702585033E+05  9.795702585033E+05  1.220149421998E+01  1.216785708496E+01  9.053794093247E-01
1041        -105.02122035   33.05071409  0.000000E+00 -2.146191556675E+01 -2.146191556675E+01 -2.176287544674E+01  1.723226349171E+01  1.721727823515E+01  2.385642924700E+01  2.381616982603E+01 -1.578680762661E+02  9.819738662111E+05  6.256050139135E+07  9.795874910245E+05  6.263664148003E+07  1.501321035586E+03  1.523083911033E+03  9.795702587610E+05  9.795702587610E+05  1.220141408553E+01  1.216774722681E+01  9.057752703752E-01
1042        -105.02115208   33.05071721  0.000000E+00 -2.146229323538E+01 -2.146229323538E+01 -2.176320560043E+01  1.721973271671E+01  1.720474177701E+01  2.384401503761E+01  2.380374949244E+01 -1.578661540846E+02  9.819738537666E+05  6.256050139302E+07  9.795874787514E+05  6.263664147633E+07  1.501186491941E+03  1.522949697541E+03  9.795702590187E+05  9.795702590187E+05  1.220133317630E+01  1.216763679305E+01  9.061710873601E-01
1043        -105.02108382   33.05072032  0.000000E+00 -2.146267084129E+01 -2.146267084129E+01 -2.176353570373E+01  1.720720469738E+01  1.719220807813E+01  2.383160356363E+01  2.379133189880E+01 -1.578642317554E+02  9.819738413246E+05  6.256050139467E+07  9.795874664803E+05  6.263664147263E+07  1.501051971146E+03  1.522815506850E+03  9.795702592756E+05  9.795702592756E+05  1.220125226654E+01  1.216752575567E+01  9.065666824990E-01
1044        -105.02101555   33.05072344  0.000000E+00 -2.146304850435E+01 -2.146304850435E+01 -2.176386586060E+01  1.719467496102E+01  1.717967266202E+01  2.381919039145E+01  2.377891260553E+01 -1.578623089126E+02  9.819738288811E+05  6.256050139634E+07  9.795874542083E+05  6.263664146893E+07  1.500917455080E+03  1.522681320940E+03  9.795702595333E+05  9.795702595334E+05  1.220117058197E+01  1.216741420913E+01  9.069623015592E-01
1045        -105.02094729   33.05072656  0.000000E+00 -2.146342610950E+01 -2.146342610950E+01 -2.176419597086E+01  1.718214756128E+01  1.716713958472E+01  2.380677953777E+01  2.376649563326E+01 -1.578603860257E+02  9.819738164400E+05  6.256050139801E+07  9.795874419386E+05  6.263664146523E+07  1.500782973027E+03  1.522547168998E+03  9.795702597911E+05  9.795702597911E+05  1.220108812259E+01  1.216730212572E+01  9.073577667990E-01
1046        -105.02087902   33.05072968  0.000000E+00 -2.146380376693E+01 -2.146380376692E+01 -2.176452613086E+01  1.716961886640E+01  1.715460521331E+01  2.379436740476E+01  2.375407738295E+01 -1.578584625217E+02  9.819738039975E+05  6.256050139968E+07  9.795874296676E+05  6.263664146153E+07  1.500648484562E+03  1.522413010693E+03  9.795702600488E+05  9.795702600488E+05  1.220100450124E+01  1.216718946656E+01  9.077531878567E-01
1047        -105.02081076   33.05073280  0.000000E+00 -2.146418136641E+01 -2.146418136640E+01 -2.176485624421E+01  1.715709250902E+01  1.714207318193E+01  2.378195759132E+01  2.374166145485E+01 -1.578565389737E+02  9.819737915575E+05  6.256050140136E+07  9.795874173990E+05  6.263664145783E+07  1.500514030108E+03  1.522278886352E+03  9.795702603065E+05  9.795702603065E+05  1.220092204074E+01  1.216707627078E+01  9.081484550902E-01
1048        -105.02074250   33.05073592  0.000000E+00 -2.146455896302E+01 -2.146455896302E+01 -2.176518635909E+01  1.714456667408E+01  1.712954167450E+01  2.376954829959E+01  2.372924604982E+01 -1.578546150951E+02  9.819737791179E+05  6.256050140303E+07  9.795874051309E+05  6.263664145413E+07  1.500379589453E+03  1.522144775813E+03  9.795702605642E+05  9.795702605643E+05  1.220083725682E+01  1.216696251893E+01  9.085436233050E-01
1049        -105.02067423   33.05073903  0.000000E+00 -2.146493660699E+01 -2.146493660698E+01 -2.176551651985E+01  1.713203996783E+01  1.711700929740E+01  2.375713815059E+01  2.371682978968E+01 -1.578526904956E+02  9.819737666772E+05  6.256050140468E+07  9.795873928611E+05  6.263664145043E+07  1.500245131091E+03  1.522010647611E+03  9.795702608211E+05  9.795702608212E+05  1.220075285946E+01  1.216684812481E+01  9.089386793207E-01
1050        -105.02060597   33.05074215  0.000000E+00 -2.146531419782E+01 -2.146531419782E+01 -2.176584663772E+01  1.711951517986E+01  1.710447884009E+01  2.374472990478E+01  2.370441543299E+01 -1.578507659558E+02  9.819737542386E+05  6.256050140635E+07  9.795873805940E+05  6.263664144673E+07  1.500110718014E+03  1.521876564651E+03  9.795702610788E+05  9.795702610789E+05  1.220066768723E+01  1.216673326087E+01  9.093336494536E-01
1051        -105.02053770   33.05074527  0.000000E+00 -2.146569184084E+01 -2.146569184084E+01 -2.176617680527E+01  1.710698910102E+01  1.709194709251E+01  2.373232038320E+01  2.369199980208E+01 -1.578488407986E+02  9.819737417988E+05  6.256050140802E+07  9.795873683257E+05  6.263664144304E+07  1.499976298528E+03  1.521742475334E+03  9.795702613366E+05  9.795702613366E+05  1.220058251439E+01  1.216661782100E+01  9.097285752587E-01
1052        -105.02046944   33.05074838  0.000000E+00 -2.146606942095E+01 -2.146606942095E+01 -2.176650692226E+01  1.709446578406E+01  1.707941811037E+01  2.371991360395E+01  2.367958691726E+01 -1.578469154939E+02  9.819737293615E+05  6.256050140968E+07  9.795873560592E+05  6.263664143934E+07  1.499841901686E+03  1.521608408608E+03  9.795702615935E+05  9.795702615935E+05  1.220049579235E+01  1.216650177878E+01  9.101232793530E-01
1053        -105.02040118   33.05075150  0.000000E+00 -2.146644700299E+01 -2.146644700299E+01 -2.176683704453E+01  1.708194257191E+01  1.706688923331E+01  2.370750693057E+01  2.366717413813E+01 -1.578449899622E+02  9.819737169246E+05  6.256050141135E+07  9.795873437938E+05  6.263664143564E+07  1.499707529984E+03  1.521474367029E+03  9.795702618512E+05  9.795702618512E+05  1.220040945685E+01  1.216638524707E+01  9.105179522469E-01
1054        -105.02033291   33.05075462  0.000000E+00 -2.146682463716E+01 -2.146682463716E+01 -2.176716721641E+01  1.706941807047E+01  1.705435906828E+01  2.369509898408E+01  2.365476008705E+01 -1.578430638131E+02  9.819737044863E+05  6.256050141302E+07  9.795873315270E+05  6.263664143194E+07  1.499573151878E+03  1.521340319094E+03  9.795702621089E+05  9.795702621089E+05  1.220032118494E+01  1.216626813933E+01  9.109125807263E-01
1055        -105.02026465   33.05075774  0.000000E+00 -2.146720221324E+01 -2.146720221324E+01 -2.176749734153E+01  1.705689591169E+01  1.704183124815E+01  2.368269336230E+01  2.364234836301E+01 -1.578411376202E+02  9.819736920505E+05  6.256050141469E+07  9.795873192625E+05  6.263664142824E+07  1.499438807776E+03  1.521206305117E+03  9.795702623666E+05  9.795702623667E+05  1.220023446104E+01  1.216615049596E+01  9.113070553681E-01
1056        -105.02019639   33.05076085  0.000000E+00 -2.146757978145E+01 -2.146757978145E+01 -2.176782746421E+01  1.704437470256E+01  1.702930438013E+01  2.367028868733E+01  2.362993758866E+01 -1.578392109928E+02  9.819736796152E+05  6.256050141634E+07  9.795873069982E+05  6.263664142454E+07  1.499304466020E+03  1.521072293484E+03  9.795702626235E+05  9.795702626236E+05  1.220014580071E+01  1.216603223060E+01  9.117013630567E-01
1057        -105.02012812   33.05076397  0.000000E+00 -2.146795740660E+01 -2.146795740660E+01 -2.176815764031E+01  1.703185178528E+01  1.701677580386E+01  2.365788232233E+01  2.361752512356E+01 -1.578372838516E+02  9.819736671786E+05  6.256050141802E+07  9.795872947330E+05  6.263664142084E+07  1.499170129293E+03  1.520938286933E+03  9.795702628812E+05  9.795702628813E+05  1.220005597822E+01  1.216591345538E+01  9.120956940715E-01
1058        -105.02005986   33.05076708  0.000000E+00 -2.146833496874E+01 -2.146833496874E+01 -2.176848776574E+01  1.701933163449E+01  1.700424999712E+01  2.364547870410E+01  2.360511540861E+01 -1.578353565628E+02  9.819736547444E+05  6.256050141967E+07  9.795872824698E+05  6.263664141714E+07  1.499035815070E+03  1.520804302836E+03  9.795702631381E+05  9.795702631382E+05  1.219996692942E+01  1.216579407868E+01  9.124898034661E-01
1059        -105.01999160   33.05077020  0.000000E+00 -2.146871253271E+01 -2.146871253271E+01 -2.176881789637E+01  1.700681159136E+01  1.699172429911E+01  2.363307519353E+01  2.359270580298E+01 -1.578334290473E+02  9.819736423107E+05  6.256050142134E+07  9.795872702075E+05  6.263664141345E+07  1.498901526121E+03  1.520670344018E+03  9.795702633959E+05  9.795702633959E+05  1.219987633127E+01  1.216567421265E+01  9.128838814692E-01
1060        -105.01992334   33.05077332  0.000000E+00 -2.146909009362E+01 -2.146909009362E+01 -2.176914802834E+01  1.699429207918E+01  1.697919913331E+01  2.362067221391E+01  2.358029672860E+01 -1.578315012011E+02  9.819736298774E+05  6.256050142301E+07  9.795872579457E+05  6.263664140975E+07  1.498767250972E+03  1.520536399000E+03  9.795702636536E+05  9.795702636536E+05  1.219978611963E+01  1.216555379108E+01  9.132778602683E-01
1061        -105.01985507   33.05077643  0.000000E+00 -2.146946770162E+01 -2.146946770162E+01 -2.176947820598E+01  1.698177170528E+01  1.696667310799E+01  2.360826838643E+01  2.356788680918E+01 -1.578295726330E+02  9.819736174431E+05  6.256050142467E+07  9.795872456822E+05  6.263664140605E+07  1.498632957861E+03  1.520402436067E+03  9.795702639105E+05  9.795702639105E+05  1.219969552014E+01  1.216543272703E+01  9.136717267206E-01
1062        -105.01978681   33.05077955  0.000000E+00 -2.146984525633E+01 -2.146984525633E+01 -2.176980834059E+01  1.696925325625E+01  1.695414900878E+01  2.359586646818E+01  2.355547879949E+01 -1.578276441255E+02  9.819736050109E+05  6.256050142634E+07  9.795872334215E+05  6.263664140235E+07  1.498498710289E+03  1.520268518629E+03  9.795702641682E+05  9.795702641682E+05  1.219960298407E+01  1.216531119445E+01  9.140655070711E-01
1063        -105.01971855   33.05078266  0.000000E+00 -2.147022280302E+01 -2.147022280301E+01 -2.177013847264E+01  1.695673576236E+01  1.694162586707E+01  2.358346550171E+01  2.354307174482E+01 -1.578257151832E+02  9.819735925794E+05  6.256050142799E+07  9.795872211609E+05  6.263664139865E+07  1.498364464908E+03  1.520134603381E+03  9.795702644251E+05  9.795702644251E+05  1.219951044730E+01  1.216518904029E+01  9.144591204768E-01
1064        -105.01965029   33.05078578  0.000000E+00 -2.147060035146E+01 -2.147060035146E+01 -2.177046860982E+01  1.694421837968E+01  1.692910283713E+01  2.357106464714E+01  2.353066480248E+01 -1.578237860143E+02  9.819735801483E+05  6.256050142966E+07  9.795872089012E+05  6.263664139495E+07  1.498230244912E+03  1.520000713522E+03  9.795702646828E+05  9.795702646829E+05  1.219941829701E+01  1.216506639696E+01  9.148527023306E-01
1065        -105.01958203   33.05078889  0.000000E+00 -2.147097789184E+01 -2.147097789184E+01 -2.177079874441E+01  1.693170195320E+01  1.691658076621E+01  2.355866474719E+01  2.351825881666E+01 -1.578218564105E+02  9.819735677179E+05  6.256050143132E+07  9.795871966417E+05  6.263664139125E+07  1.498096027064E+03  1.519866825808E+03  9.795702649397E+05  9.795702649398E+05  1.219932537165E+01  1.216494313218E+01  9.152461172427E-01
1066        -105.01951376   33.05079200  0.000000E+00 -2.147135548412E+01 -2.147135548412E+01 -2.177112892843E+01  1.691918424740E+01  1.690405741670E+01  2.354626358265E+01  2.350585156822E+01 -1.578199261885E+02  9.819735552861E+05  6.256050143297E+07  9.795871843809E+05  6.263664138756E+07  1.497961802779E+03  1.519732931707E+03  9.795702651966E+05  9.795702651967E+05  1.219923050961E+01  1.216481929096E+01  9.156394874244E-01
1067        -105.01944550   33.05079512  0.000000E+00 -2.147173302304E+01 -2.147173302304E+01 -2.177145906936E+01  1.690666846859E+01  1.689153599592E+01  2.353386432965E+01  2.349344623211E+01 -1.578179960274E+02  9.819735428566E+05  6.256050143464E+07  9.795871721228E+05  6.263664138386E+07  1.497827624138E+03  1.519599083207E+03  9.795702654543E+05  9.795702654544E+05  1.219913603403E+01  1.216469498177E+01  9.160327714140E-01
1068        -105.01937724   33.05079823  0.000000E+00 -2.147211055383E+01 -2.147211055383E+01 -2.177178920764E+01  1.689415364901E+01  1.687901553646E+01  2.352146603197E+01  2.348104185480E+01 -1.578160654314E+02  9.819735304278E+05  6.256050143630E+07  9.795871598649E+05  6.263664138016E+07  1.497693447578E+03  1.519465236785E+03  9.795702657112E+05  9.795702657113E+05  1.219904117052E+01  1.216457005130E+01  9.164258884655E-01
1069        -105.01930898   33.05080134  0.000000E+00 -2.147248808139E+01 -2.147248808139E+01 -2.177211934712E+01  1.688163936606E+01  1.686649561552E+01  2.350906827164E+01  2.346863801503E+01 -1.578141345046E+02  9.819735179995E+05  6.256050143795E+07  9.795871476075E+05  6.263664137646E+07  1.497559284773E+03  1.519331404120E+03  9.795702659681E+05  9.795702659682E+05  1.219894553186E+01  1.216444456574E+01  9.168189062097E-01
1070        -105.01924072   33.05080446  0.000000E+00 -2.147286561062E+01 -2.147286561062E+01 -2.177244949165E+01  1.686912519805E+01  1.685397581001E+01  2.349667062571E+01  2.345623429120E+01 -1.578122033513E+02  9.819735055717E+05  6.256050143963E+07  9.795871353511E+05  6.263664137276E+07  1.497425147485E+03  1.519197596977E+03  9.795702662259E+05  9.795702662259E+05  1.219884989246E+01  1.216431859117E+01  9.172118922108E-01
1071        -105.01917246   33.05080757  0.000000E+00 -2.147324313167E+01 -2.147324313167E+01 -2.177277963349E+01  1.685661199122E+01  1.684145696809E+01  2.348427393866E+01  2.344383152845E+01 -1.578102717629E+02  9.819734931445E+05  6.256050144128E+07  9.795871230947E+05  6.263664136906E+07  1.497291012212E+03  1.519063791846E+03  9.795702664828E+05  9.795702664828E+05  1.219875347789E+01  1.216419199551E+01  9.176047112786E-01
1072        -105.01910420   33.05081068  0.000000E+00 -2.147362064944E+01 -2.147362064944E+01 -2.177310977648E+01  1.684409932334E+01  1.682893866676E+01  2.347187778948E+01  2.343142930527E+01 -1.578083398438E+02  9.819734807178E+05  6.256050144294E+07  9.795871108390E+05  6.263664136537E+07  1.497156890695E+03  1.518930000471E+03  9.795702667397E+05  9.795702667397E+05  1.219865512650E+01  1.216406484489E+01  9.179974309935E-01
1073        -105.01903594   33.05081379  0.000000E+00 -2.147399816390E+01 -2.147399816390E+01 -2.177343992061E+01  1.683158719512E+01  1.681642090669E+01  2.345948217943E+01  2.341902762233E+01 -1.578064075938E+02  9.819734682917E+05  6.256050144459E+07  9.795870985837E+05  6.263664136167E+07  1.497022782933E+03  1.518796222853E+03  9.795702669965E+05  9.795702669966E+05  1.219855832317E+01  1.216393713935E+01  9.183900513403E-01
1074        -105.01896768   33.05081690  0.000000E+00 -2.147437567505E+01 -2.147437567505E+01 -2.177377006587E+01  1.681907560727E+01  1.680390368857E+01  2.344708710886E+01  2.340662648033E+01 -1.578044750131E+02  9.819734558661E+05  6.256050144625E+07  9.795870863291E+05  6.263664135797E+07  1.496888688926E+03  1.518662458992E+03  9.795702672534E+05  9.795702672535E+05  1.219845997021E+01  1.216380887893E+01  9.187825723038E-01
1075        -105.01889942   33.05082001  0.000000E+00 -2.147475318287E+01 -2.147475318287E+01 -2.177410021223E+01  1.680656455996E+01  1.679138701308E+01  2.343469257706E+01  2.339422587994E+01 -1.578025421015E+02  9.819734434410E+05  6.256050144790E+07  9.795870740749E+05  6.263664135427E+07  1.496754608674E+03  1.518528708886E+03  9.795702675103E+05  9.795702675104E+05  1.219836084201E+01  1.216368006368E+01  9.191749938692E-01
1076        -105.01883116   33.05082312  0.000000E+00 -2.147513068733E+01 -2.147513068733E+01 -2.177443035969E+01  1.679405405479E+01  1.677887088091E+01  2.342229858598E+01  2.338182582184E+01 -1.578006088591E+02  9.819734310165E+05  6.256050144955E+07  9.795870618213E+05  6.263664135057E+07  1.496620542177E+03  1.518394972537E+03  9.795702677672E+05  9.795702677673E+05  1.219826055133E+01  1.216355069364E+01  9.195673160200E-01
1077        -105.01876290   33.05082623  0.000000E+00 -2.147550818843E+01 -2.147550818842E+01 -2.177476050822E+01  1.678154409195E+01  1.676635529275E+01  2.340990513741E+01  2.336942630671E+01 -1.577986752859E+02  9.819734185926E+05  6.256050145121E+07  9.795870495682E+05  6.263664134688E+07  1.496486489436E+03  1.518261249944E+03  9.795702680241E+05  9.795702680242E+05  1.219816142151E+01  1.216342076886E+01  9.199595387424E-01
1078        -105.01869464   33.05082933  0.000000E+00 -2.147588568120E+01 -2.147588568120E+01 -2.177509065394E+01  1.676903509562E+01  1.675384067370E+01  2.339751265179E+01  2.335702775811E+01 -1.577967412773E+02  9.819734061693E+05  6.256050145285E+07  9.795870373153E+05  6.263664134318E+07  1.496352438510E+03  1.518127529164E+03  9.795702682802E+05  9.795702682802E+05  1.219806074196E+01  1.216329022346E+01  9.203515945748E-01
1079        -105.01862638   33.05083244  0.000000E+00 -2.147626317550E+01 -2.147626317550E+01 -2.177542080458E+01  1.675652621973E+01  1.674132617568E+01  2.338512028768E+01  2.334462933103E+01 -1.577948070423E+02  9.819733937464E+05  6.256050145450E+07  9.795870250633E+05  6.263664133948E+07  1.496218413257E+03  1.517993834062E+03  9.795702685371E+05  9.795702685371E+05  1.219795928711E+01  1.216315918935E+01  9.207436184100E-01
1080        -105.01855812   33.05083555  0.000000E+00 -2.147664066638E+01 -2.147664066638E+01 -2.177575095625E+01  1.674401788829E+01  1.672881222372E+01  2.337272846713E+01  2.333223144896E+01 -1.577928724766E+02  9.819733813241E+05  6.256050145616E+07  9.795870128119E+05  6.263664133578E+07  1.496084401760E+03  1.517860152716E+03  9.795702687940E+05  9.795702687940E+05  1.219785821866E+01  1.216302760064E+01  9.211355427716E-01
1081        -105.01848986   33.05083865  0.000000E+00 -2.147701814888E+01 -2.147701814888E+01 -2.177608110505E+01  1.673151052550E+01  1.671629924315E+01  2.336033761186E+01  2.331983453570E+01 -1.577909374753E+02  9.819733689025E+05  6.256050145780E+07  9.795870005606E+05  6.263664133208E+07  1.495950392012E+03  1.517726473117E+03  9.795702690501E+05  9.795702690501E+05  1.219775598764E+01  1.216289539150E+01  9.215273002471E-01
